original_text,text,character,sentiment,confidence
cos capcut cos,cos capcut cos,Zayne,NEGATIVE,0.9954688549041748
crying editing yes zayne zayneloveanddeepspace loveanddeepspace,crying editing yes zayne zayneloveanddeepspace loveanddeepspace,Zayne,NEGATIVE,0.974337100982666
man take doctorate degree help heart condition theme loveanddeepspace school au zayne zayneloveanddeepspace cos,man take doctorate degree help heart condition theme loveanddeepspace school au zayne zayneloveanddeepspace cos,Zayne,NEGATIVE,0.8014990091323853
rafayel rafayelloveanddeepspace rafayelcosplay loveanddeepspace lads rafayel xavier zayne sylus caleb,rafayel rafayelloveanddeepspace rafayelcosplay loveanddeepspace lads rafayel xavier zayne sylus caleb,Zayne,POSITIVE,0.8578850626945496
never think card wild omg zayne zayne asmr secrettimes loveanddeepspace asmr zayne,never think card wild omg zayne zayne asmr secrettimes loveanddeepspace asmr zayne,Zayne,NEGATIVE,0.8102356791496277
exclusive tutorial loveanddeepspace zayne engravedaffection fyp,exclusive tutorial loveanddeepspace zayne engravedaffection fyp,Zayne,POSITIVE,0.9813528656959534
like right loveanddeepspace zayne zaynecosplay lishen lnd cosplayer mc fyp zxycba mcloveanddeepspace zaynemasteroffate cascadingbreeze cos capcut,like right loveanddeepspace zayne zaynecosplay lishen lnd cosplayer mc fyp zxycba mcloveanddeepspace zaynemasteroffate cascadingbreeze cos capcut,Zayne,POSITIVE,0.6797301769256592
zayne beta version current version game zayne zayneloveanddeepspace lishen lishenloveanddeepspace loveanddeepspace fypgakni xybca,zayne beta version current version game zayne zayneloveanddeepspace lishen lishenloveanddeepspace loveanddeepspace fypgakni xybca,Zayne,NEGATIVE,0.747428297996521
okay lets sleep together cos touch zayne zayneloveanddeepspace loveanddeepspace rei cosplay douyin xuhong cute hot fyp xybca,okay lets sleep together cos touch zayne zayneloveanddeepspace loveanddeepspace rei cosplay douyin xuhong cute hot fyp xybca,Zayne,POSITIVE,0.9872257113456726
loveanddeepspace zayne,loveanddeepspace zayne,Zayne,POSITIVE,0.9930723309516907
ardent oath animation solar pair v1 boys game loveanddeepspace loveanddeepspace lnd loveanddeepspaceedit 3dgame otomegame game rafayel xavier zayne sylus loveanddeepspacerafayel loveanddeepspacexavier loveanddeepspacezayne loveanddeepspacesylus edit rafayelloveanddeepspace xavierloveanddeepspace zayneloveanddeepspace sylusloveanddeepspace capcut,ardent oath animation solar pair v1 boys game loveanddeepspace loveanddeepspace lnd loveanddeepspaceedit 3dgame otomegame game rafayel xavier zayne sylus loveanddeepspacerafayel loveanddeepspacexavier loveanddeepspacezayne loveanddeepspacesylus edit rafayelloveanddeepspace xavierloveanddeepspace zayneloveanddeepspace sylusloveanddeepspace capcut,Zayne,NEGATIVE,0.8443554639816284
replying shanmelodia honestly im afraid post kind pose shenxinghui xavier zayne lishen rafayel qiyu loveanddeepspace sylus sylusloveanddeepspace qinche,replying shanmelodia honestly im afraid post kind pose shenxinghui xavier zayne lishen rafayel qiyu loveanddeepspace sylus sylusloveanddeepspace qinche,Zayne,POSITIVE,0.6001680493354797
zayne billiard loveanddeepspaceedit loveanddeepspace zayneloveanddeepspace loveanddeepspacezayne lishen,zayne billiard loveanddeepspaceedit loveanddeepspace zayneloveanddeepspace loveanddeepspacezayne lishen,Zayne,POSITIVE,0.7310225963592529
god promise ill good girl give three much translated ririzu zayne rafayel xavier loveanddeepspace fyp loveanddeepspacecharacters,god promise ill good girl give three much translated ririzu zayne rafayel xavier loveanddeepspace fyp loveanddeepspacecharacters,Zayne,POSITIVE,0.9510109424591064
capcut move yall mah husband foryoupageofficiall loveanddeepspace xybzca fyp foryou rafayel,capcut move yall mah husband foryoupageofficiall loveanddeepspace xybzca fyp foryou rafayel,Zayne,NEGATIVE,0.9842490553855896
lonleh lonleh point im posting random shii feel like like sleeping needs consistency animatic truly song eva vintage loveanddeepspace loveanddeepspacecharacters lads fyp fyp fanart zayneloveanddeepspace animation otomegame digitalart,lonleh lonleh point im posting random shii feel like like sleeping needs consistency animatic truly song eva vintage loveanddeepspace loveanddeepspacecharacters lads fyp fyp fanart zayneloveanddeepspace animation otomegame digitalart,Zayne,NEGATIVE,0.990233302116394
rafayels waiting missing accross lifetimes card rafayel canvas loveanddeepspace lads rafayel zayne sylus xavier caleb otome ladstheories lemurian,rafayels waiting missing accross lifetimes card rafayel canvas loveanddeepspace lads rafayel zayne sylus xavier caleb otome ladstheories lemurian,Zayne,NEGATIVE,0.9866869449615479
mc loveanddeepspace loveanddeepspaceedit klingai 4u lads lnd fypage xzyabc capcut,mc loveanddeepspace loveanddeepspaceedit klingai 4u lads lnd fypage xzyabc capcut,Zayne,NEGATIVE,0.968387246131897
lets try lets try shenxinghui xavier zayne lishen rafayel qiyu loveanddeepspace sylus sylusloveanddeepspace qinche,lets try lets try shenxinghui xavier zayne lishen rafayel qiyu loveanddeepspace sylus sylusloveanddeepspace qinche,Zayne,NEGATIVE,0.9655215740203857
make ver qiyuloveanddeepspace rafayelloveanddeepspace qiyu rafayel loveanddeepspace lishen lishenloveanddeepspace zayne zayneloveanddeepspace xavier xavierloveanddeepspace shenxinghui shenxinghuiloveanddeepspace xybrca fyp,make ver qiyuloveanddeepspace rafayelloveanddeepspace qiyu rafayel loveanddeepspace lishen lishenloveanddeepspace zayne zayneloveanddeepspace xavier xavierloveanddeepspace shenxinghui shenxinghuiloveanddeepspace xybrca fyp,Zayne,NEGATIVE,0.9573500156402588
alma tai yangz yaoalma cosplay,alma tai yangz yaoalma cosplay,Zayne,POSITIVE,0.53416508436203
cosplay fyp loveanddeepspace loveanddeepspacecosplay loveanddeepspacezaynecosplay zaynecosplay zayne cos,cosplay fyp loveanddeepspace loveanddeepspacecosplay loveanddeepspacezaynecosplay zaynecosplay zayne cos,Zayne,POSITIVE,0.5809835195541382
storyi tears eyes zayne frozen nightfall love deepspace recording made rahelsato dont crop watermark sylus zayne rafayel xavier loveanddeepspace lad romance otomegame rahelsato,storyi tears eyes zayne frozen nightfall love deepspace recording made rahelsato dont crop watermark sylus zayne rafayel xavier loveanddeepspace lad romance otomegame rahelsato,Zayne,NEGATIVE,0.9519684314727783
